recordID,scientificName,taxonConceptID,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,dataResourceName,multimedia,media_id,videos,sounds,vernacularName,genus,species,subspecies,cl22,cl10923,cl1048,cl966,cl21,firstLoadedDate,basisOfRecord,match,search_term,correct_name,provided_name,common_name,state,lga,shape,list_name,cw_state,shape_feature,creator,license,mimetype,width,height,image_url,download_path,date_sent
83b2b4cf-b2d4-4b3e-8486-f47619ef180b,Carcinus maenas,https://biodiversity.org.au/afd/taxa/c9873ee3-cc0b-43f2-a360-bd51b5dd6185,-38.215655,145.30941,2023-02-15T00:10:00Z,PRESENT,iNaturalist Australia,Image,cf16be46-80e4-4238-b807-da0dde244e9c,NA,NA,European Green Crab,Carcinus,Carcinus maenas,NA,Victoria,CASEY CITY,South East Coastal Plain,NA,NA,2023-02-20 03:29:03.314,HUMAN_OBSERVATION,NA,NA,Carcinus maenas,NA,European green crab,NA,NA,NA,NSW_Marine,VIC,NA,srsbb,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1893,https://images.ala.org.au/image/cf16be46-80e4-4238-b807-da0dde244e9c/thumbnail,cache/species_images/cf16be46-80e4-4238-b807-da0dde244e9c.jpg,2023-02-22
8d2fe0fa-d6b5-4e75-bbd9-4d883fedee09,Austropuccinia psidii,NZOR-6-102802,-30.313217,152.998283,2023-02-15T02:24:42Z,PRESENT,iNaturalist Australia,Image,641127cb-5dc6-46d8-9ca8-a7285c1c0e9a,NA,NA,NA,Austropuccinia,Austropuccinia psidii,NA,New South Wales,COFFS HARBOUR CITY COUNCIL,NSW North Coast,NA,NA,2023-02-20 03:29:03.314,HUMAN_OBSERVATION,NA,NA,Austropuccinia psidii,NA,Myrtle rust,NA,NA,NA,AUS_CEBO,NSW,NA,Brett Vercoe,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/641127cb-5dc6-46d8-9ca8-a7285c1c0e9a/thumbnail,cache/species_images/641127cb-5dc6-46d8-9ca8-a7285c1c0e9a.jpg,2023-02-22
32107603-77d1-460b-8335-2e8422c73f24,Austropuccinia psidii,NZOR-6-102802,-30.307067,153.004556,2023-02-15T02:28:17Z,PRESENT,iNaturalist Australia,Image,7dc82985-505c-4f33-ac8d-68c766c0a1f9,NA,NA,NA,Austropuccinia,Austropuccinia psidii,NA,New South Wales,COFFS HARBOUR CITY COUNCIL,NSW North Coast,NA,NA,2023-02-20 03:29:03.123,HUMAN_OBSERVATION,NA,NA,Austropuccinia psidii,NA,Myrtle rust,NA,NA,NA,AUS_CEBO,NSW,NA,Brett Vercoe,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/7dc82985-505c-4f33-ac8d-68c766c0a1f9/thumbnail,cache/species_images/7dc82985-505c-4f33-ac8d-68c766c0a1f9.jpg,2023-02-22
53c1de77-fc0a-4dce-bcd0-ffa3891cdbd2,Pheidole megacephala,https://biodiversity.org.au/afd/taxa/195e9b1a-84e5-44e3-86bc-5e783b2ba250,-26.687398,153.150347,2023-02-15T08:04:00Z,PRESENT,iNaturalist Australia,Image,90d52722-b9bb-4315-8a40-5ba1ac5ef430,NA,NA,NA,Pheidole,Pheidole megacephala,NA,NA,NA,NA,Tweed-Moreton,Central Eastern Shelf Transition,2023-02-20 03:29:03.134,HUMAN_OBSERVATION,NA,NA,Pheidole megacephala,NA,African big-headed ant,NA,NA,NA,AUS_ACPPO,QLD,NA,wedge-tailed_eagle,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1516,1011,https://images.ala.org.au/image/90d52722-b9bb-4315-8a40-5ba1ac5ef430/thumbnail,cache/species_images/90d52722-b9bb-4315-8a40-5ba1ac5ef430.jpg,2023-02-22
b02d6e36-327e-438f-9fc7-4627c32efdbc,Oreochromis mossambicus,https://biodiversity.org.au/afd/taxa/913059fd-9ea1-4e9f-a8d7-8c70cc77521e,-27.382584,153.05379,2023-02-15T23:16:00Z,PRESENT,iNaturalist Australia,Image,22f9e518-0af5-4518-99ec-eccdac2a2308,NA,NA,Tilapia,Oreochromis,Oreochromis mossambicus,NA,Queensland,BRISBANE CITY,South Eastern Queensland,NA,NA,2023-02-20 03:29:03.925,HUMAN_OBSERVATION,NA,NA,Oreochromis mossambicus,NA,Mozambique tilapia,NA,NA,NA,NSW_Marine,QLD,NA,Sylvia Felicity Ann Haworth,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1774,https://images.ala.org.au/image/22f9e518-0af5-4518-99ec-eccdac2a2308/thumbnail,cache/species_images/22f9e518-0af5-4518-99ec-eccdac2a2308.jpg,2023-02-22
a6280798-9741-42a0-b785-21337df21c03,Austropuccinia psidii,NZOR-6-102802,-30.268263,153.018931,2023-02-16T21:26:08Z,PRESENT,iNaturalist Australia,Image,03e52902-a94b-4c42-b322-717ea63bd868,NA,NA,NA,Austropuccinia,Austropuccinia psidii,NA,New South Wales,COFFS HARBOUR CITY COUNCIL,NSW North Coast,NA,NA,2023-02-20 03:29:03.682,HUMAN_OBSERVATION,NA,NA,Austropuccinia psidii,NA,Myrtle rust,NA,NA,NA,AUS_CEBO,NSW,NA,Brett Vercoe,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/03e52902-a94b-4c42-b322-717ea63bd868/thumbnail,cache/species_images/03e52902-a94b-4c42-b322-717ea63bd868.jpg,2023-02-22
f7cac7f8-9798-40d3-95ff-3366573f689d,Oreochromis mossambicus,https://biodiversity.org.au/afd/taxa/913059fd-9ea1-4e9f-a8d7-8c70cc77521e,-19.234714,146.786486,2023-02-17T16:28:38Z,PRESENT,iNaturalist Australia,Image,1b9ffc41-eb1e-48d3-9f52-54ac36ee6a08,NA,NA,Tilapia,Oreochromis,Oreochromis mossambicus,NA,NA,TOWNSVILLE CITY,NA,Lucinda-Mackay Coast,Northeast Shelf Province,2023-02-20 03:29:03.682,HUMAN_OBSERVATION,NA,NA,Oreochromis mossambicus,NA,Mozambique tilapia,NA,NA,NA,NSW_Marine,QLD,NA,aleckarcz,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1365,https://images.ala.org.au/image/1b9ffc41-eb1e-48d3-9f52-54ac36ee6a08/thumbnail,cache/species_images/1b9ffc41-eb1e-48d3-9f52-54ac36ee6a08.jpg,2023-02-22
423f7217-d3cf-45b3-8f16-899abfb92314,Carcinus maenas,https://biodiversity.org.au/afd/taxa/c9873ee3-cc0b-43f2-a360-bd51b5dd6185,-42.89648,147.333362,2023-02-21T05:40:00Z,PRESENT,iNaturalist Australia,Image,569969f8-f372-4406-adce-bc97337b13b9,NA,NA,European Green Crab,Carcinus,Carcinus maenas,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:21.072,HUMAN_OBSERVATION,NA,NA,Carcinus maenas,NA,European green crab,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/569969f8-f372-4406-adce-bc97337b13b9/thumbnail,cache/species_images/569969f8-f372-4406-adce-bc97337b13b9.jpg,2023-03-02
60f9c7c3-a24b-4be3-a43e-20e1a3ba9d14,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.896225,147.334012,2023-02-21T05:51:00Z,PRESENT,iNaturalist Australia,Image,04764c0c-25b3-40ac-9f36-7c1036e8dc49,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:20.062,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/04764c0c-25b3-40ac-9f36-7c1036e8dc49/thumbnail,cache/species_images/04764c0c-25b3-40ac-9f36-7c1036e8dc49.jpg,2023-03-02
9ab04e99-1ae2-47ae-b0cf-0445c9b81ac4,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.896178,147.334472,2023-02-21T06:10:00Z,PRESENT,iNaturalist Australia,Image,a8312813-8192-499c-9d03-e022c1ad54fe,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,NA,HOBART CITY COUNCIL,NA,Bruny,Tasmanian Shelf Province,2023-02-27 00:09:21.072,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/a8312813-8192-499c-9d03-e022c1ad54fe/thumbnail,cache/species_images/a8312813-8192-499c-9d03-e022c1ad54fe.jpg,2023-03-02
9a593ebc-f0f5-4a24-aad6-4820e5046f1d,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.896172,147.334472,2023-02-21T06:11:00Z,PRESENT,iNaturalist Australia,Image,92558c7d-12f3-48f9-af39-1b64f003d918,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,NA,HOBART CITY COUNCIL,NA,Bruny,Tasmanian Shelf Province,2023-02-27 00:09:20.029,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/92558c7d-12f3-48f9-af39-1b64f003d918/thumbnail,cache/species_images/92558c7d-12f3-48f9-af39-1b64f003d918.jpg,2023-03-02
819541a9-2450-4613-bd26-80edfd1c2910,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.896097,147.334437,2023-02-21T06:14:00Z,PRESENT,iNaturalist Australia,Image,ceb8ff00-ac09-4d7d-b63d-8cd21bf6c91d,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,NA,HOBART CITY COUNCIL,NA,Bruny,Tasmanian Shelf Province,2023-02-27 00:09:19.346,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/ceb8ff00-ac09-4d7d-b63d-8cd21bf6c91d/thumbnail,cache/species_images/ceb8ff00-ac09-4d7d-b63d-8cd21bf6c91d.jpg,2023-03-02
0d7dbfb1-89f2-4c2b-aaaf-c4f69703ef44,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.894073,147.335267,2023-02-21T06:28:00Z,PRESENT,iNaturalist Australia,Image,d50c5211-a543-491b-8896-31303144068d,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:21.11,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/d50c5211-a543-491b-8896-31303144068d/thumbnail,cache/species_images/d50c5211-a543-491b-8896-31303144068d.jpg,2023-03-02
344e0fb8-2d5e-4545-944b-cf02ad014d6d,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.89406,147.335257,2023-02-21T06:28:00Z,PRESENT,iNaturalist Australia,Image,2400f816-91c8-4fed-8046-5696d9b11cae,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:21.072,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/2400f816-91c8-4fed-8046-5696d9b11cae/thumbnail,cache/species_images/2400f816-91c8-4fed-8046-5696d9b11cae.jpg,2023-03-02
6073ea59-2682-4a44-af2b-424229bc59f5,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.894058,147.335258,2023-02-21T06:28:00Z,PRESENT,iNaturalist Australia,Image,24d29a61-b54d-4db1-b6cc-42f7421bf30d,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:19.865,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/24d29a61-b54d-4db1-b6cc-42f7421bf30d/thumbnail,cache/species_images/24d29a61-b54d-4db1-b6cc-42f7421bf30d.jpg,2023-03-02
3f63a848-9511-45a4-b1f2-d523ba79d6e8,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.889708,147.338897,2023-02-21T06:58:27Z,PRESENT,iNaturalist Australia,Image,d6df3deb-b379-4a78-a450-f06040f1ed62,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:21.11,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/d6df3deb-b379-4a78-a450-f06040f1ed62/thumbnail,cache/species_images/d6df3deb-b379-4a78-a450-f06040f1ed62.jpg,2023-03-02
f5238072-2194-448d-8241-c26cee44a8ff,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.889788,147.338958,2023-02-21T07:00:35Z,PRESENT,iNaturalist Australia,Image,9bb77a3f-6069-4434-bacb-55bb57e4ea89,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:19.865,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/9bb77a3f-6069-4434-bacb-55bb57e4ea89/thumbnail,cache/species_images/9bb77a3f-6069-4434-bacb-55bb57e4ea89.jpg,2023-03-02
6bfc6b72-2683-4882-a77d-33d19694f18b,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.889812,147.339005,2023-02-21T07:01:37Z,PRESENT,iNaturalist Australia,Image,e701a447-4249-4caf-a545-20227ae54dd9,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:21.072,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/e701a447-4249-4caf-a545-20227ae54dd9/thumbnail,cache/species_images/e701a447-4249-4caf-a545-20227ae54dd9.jpg,2023-03-02
324c1f09-b70b-4493-ba7c-e69deccdef06,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.889817,147.33902,2023-02-21T07:01:45Z,PRESENT,iNaturalist Australia,Image,ebf88cd6-d208-46bb-bf3f-c7e8b47cfdfe,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,Bruny,Tasmanian Shelf Province,2023-02-27 00:09:21.11,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/ebf88cd6-d208-46bb-bf3f-c7e8b47cfdfe/thumbnail,cache/species_images/ebf88cd6-d208-46bb-bf3f-c7e8b47cfdfe.jpg,2023-03-02
cfc6f9d5-8c7e-4162-ae7c-e1d312c8466b,Carcinus maenas,https://biodiversity.org.au/afd/taxa/c9873ee3-cc0b-43f2-a360-bd51b5dd6185,-42.889647,147.338547,2023-02-21T07:06:53Z,PRESENT,iNaturalist Australia,Image,240c6eed-61f5-42da-b181-71cae5d4f324,NA,NA,European Green Crab,Carcinus,Carcinus maenas,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:21.11,HUMAN_OBSERVATION,NA,NA,Carcinus maenas,NA,European green crab,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/240c6eed-61f5-42da-b181-71cae5d4f324/thumbnail,cache/species_images/240c6eed-61f5-42da-b181-71cae5d4f324.jpg,2023-03-02
606d8df1-7ac1-450c-ad77-865fb92a9d85,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.885403,147.332322,2023-02-22T00:50:11Z,PRESENT,iNaturalist Australia,Image,cb24bf32-9e32-47e6-9033-69756c118bee,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:19.346,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/cb24bf32-9e32-47e6-9033-69756c118bee/thumbnail,cache/species_images/cb24bf32-9e32-47e6-9033-69756c118bee.jpg,2023-03-02
2d80e7ce-e5b1-4865-bbed-4b35568668e8,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.88252,147.332655,2023-02-22T01:01:56Z,PRESENT,iNaturalist Australia,Image,e17a7641-6256-472e-a2a6-42c819956de1,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:20.062,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/e17a7641-6256-472e-a2a6-42c819956de1/thumbnail,cache/species_images/e17a7641-6256-472e-a2a6-42c819956de1.jpg,2023-03-02
a663dc34-6656-45e4-937b-1974cdce29a8,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.882488,147.332428,2023-02-22T01:08:25Z,PRESENT,iNaturalist Australia,Image,b2e1be5f-277f-462a-afc4-7b35ba381ac1,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,HOBART CITY COUNCIL,Tasmanian South East,NA,NA,2023-02-27 00:09:20.029,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/b2e1be5f-277f-462a-afc4-7b35ba381ac1/thumbnail,cache/species_images/b2e1be5f-277f-462a-afc4-7b35ba381ac1.jpg,2023-03-02
43b897a2-ee4e-4156-949c-42e86bad5352,Austropuccinia psidii,NZOR-6-102802,-33.893637,151.198395,2023-02-22T07:21:48Z,PRESENT,iNaturalist Australia,Image,1b4cc390-4ad6-4c5c-80ea-a1946717019b,NA,NA,NA,Austropuccinia,Austropuccinia psidii,NA,New South Wales,COUNCIL OF THE CITY OF SYDNEY,Sydney Basin,NA,NA,2023-02-27 00:09:19.865,HUMAN_OBSERVATION,NA,NA,Austropuccinia psidii,NA,Myrtle rust,NA,NA,NA,AUS_CEBO,NSW,NA,Alyssa Martino,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/1b4cc390-4ad6-4c5c-80ea-a1946717019b/thumbnail,cache/species_images/1b4cc390-4ad6-4c5c-80ea-a1946717019b.jpg,2023-03-02
8306a130-5c13-40bd-b627-6f743b34e3a0,Austropuccinia psidii,NZOR-6-102802,-33.893667,151.198167,2023-02-22T07:22:37Z,PRESENT,iNaturalist Australia,Image,5164f169-7c83-43c1-8b2b-0ed4cddaebc2,NA,NA,NA,Austropuccinia,Austropuccinia psidii,NA,New South Wales,COUNCIL OF THE CITY OF SYDNEY,Sydney Basin,NA,NA,2023-02-27 00:09:20.062,HUMAN_OBSERVATION,NA,NA,Austropuccinia psidii,NA,Myrtle rust,NA,NA,NA,AUS_CEBO,NSW,NA,Alyssa Martino,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/5164f169-7c83-43c1-8b2b-0ed4cddaebc2/thumbnail,cache/species_images/5164f169-7c83-43c1-8b2b-0ed4cddaebc2.jpg,2023-03-02
b7c41951-b1b5-48f8-a80f-03877553a062,Pheidole megacephala,https://biodiversity.org.au/afd/taxa/195e9b1a-84e5-44e3-86bc-5e783b2ba250,-29.852433,153.260347,2023-02-22T11:17:00Z,PRESENT,iNaturalist Australia,Image,920fd7ce-d23e-4def-8586-52a68fa9b4c8,NA,NA,NA,Pheidole,Pheidole megacephala,NA,New South Wales,CLARENCE VALLEY COUNCIL,NSW North Coast,NA,NA,2023-02-27 00:09:19.865,HUMAN_OBSERVATION,NA,NA,Pheidole megacephala,NA,African big-headed ant,NA,NA,NA,AUS_ACPPO,NSW,NA,dianadavey,http://creativecommons.org/licenses/by-nc-nd/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/920fd7ce-d23e-4def-8586-52a68fa9b4c8/thumbnail,cache/species_images/920fd7ce-d23e-4def-8586-52a68fa9b4c8.jpg,2023-03-02
ee8f2495-f528-4e5c-aac5-9f0c277ada1e,Caulerpa taxifolia,https://id.biodiversity.org.au/name/apni/208759,-33.981758,114.995063,2023-02-23T00:37:04Z,PRESENT,iNaturalist Australia,Image,4f841026-7192-4b2d-804b-9a0255e6054c,NA,NA,Green Alga,Caulerpa,Caulerpa taxifolia,NA,Western Australia,SHIRE OF AUGUSTA-MARGARET RIVER,Warren,NA,NA,2023-02-27 00:09:19.346,HUMAN_OBSERVATION,NA,NA,Caulerpa taxifolia,NA,Caulerpa,NA,NA,NA,NSW_Marine,WA,NA,rcrofts,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/4f841026-7192-4b2d-804b-9a0255e6054c/thumbnail,cache/species_images/4f841026-7192-4b2d-804b-9a0255e6054c.jpg,2023-03-02
677862ed-d398-45b7-86d3-4bd00859c320,Sabella spallanzanii,https://biodiversity.org.au/afd/taxa/a0a7fd95-2590-4f44-a231-8f16db7664e3,-35.016988,138.512533,2023-02-23T06:21:00Z,PRESENT,iNaturalist Australia,Image,75ff3306-5643-4fc1-bf98-c016d98db1dd,NA,NA,Fan Worm,Sabella,Sabella spallanzanii,NA,NA,NA,NA,St Vincent Gulf,Spencer Gulf Shelf Province,2023-02-27 00:09:21.072,HUMAN_OBSERVATION,NA,NA,Sabella spallanzanii,NA,European fan worm,NA,NA,NA,NSW_Marine,SA,NA,Matt Tank,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1368,https://images.ala.org.au/image/75ff3306-5643-4fc1-bf98-c016d98db1dd/thumbnail,cache/species_images/75ff3306-5643-4fc1-bf98-c016d98db1dd.jpg,2023-03-02
d1b9df9c-eddb-4b67-9eb0-f4f5c1335b27,Austropuccinia psidii,NZOR-6-102802,-33.27338,151.563417,2023-02-23T06:40:33Z,PRESENT,iNaturalist Australia,Image,52a7f7cd-689b-4edf-8b9b-8fe11e60d66d,NA,NA,NA,Austropuccinia,Austropuccinia psidii,NA,New South Wales,CENTRAL COAST COUNCIL,Sydney Basin,NA,NA,2023-02-27 00:09:20.062,HUMAN_OBSERVATION,NA,NA,Austropuccinia psidii,NA,Myrtle rust,NA,NA,NA,AUS_CEBO,NSW,NA,heather__robinson2,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/52a7f7cd-689b-4edf-8b9b-8fe11e60d66d/thumbnail,cache/species_images/52a7f7cd-689b-4edf-8b9b-8fe11e60d66d.jpg,2023-03-02
e00e4db7-9c0a-4c52-a981-d0fa270cded3,Asterias amurensis,https://biodiversity.org.au/afd/taxa/a6da049e-d4cb-4ddc-8306-cae346ad880a,-42.882089,147.333053,2023-02-23T23:24:00Z,PRESENT,iNaturalist Australia,Image,ffc82d4b-b833-4e16-8404-b4dc98ba61dd,NA,NA,Northern Pacific Seastar,Asterias,Asterias amurensis,NA,Tasmania,NA,Tasmanian South East,NA,NA,2023-02-27 00:09:20.029,HUMAN_OBSERVATION,NA,NA,Asterias amurensis,NA,Northern Pacific seastar,NA,NA,NA,NSW_Marine,TAS,NA,ttsquid,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1536,https://images.ala.org.au/image/ffc82d4b-b833-4e16-8404-b4dc98ba61dd/thumbnail,cache/species_images/ffc82d4b-b833-4e16-8404-b4dc98ba61dd.jpg,2023-03-02
e6298935-f513-4a9e-b1e3-6465a6c4f70b,Perca fluviatilis,https://biodiversity.org.au/afd/taxa/5f3d9b24-1769-4705-b8a7-65391979fd27,-37.660603,145.376312,2023-02-25T07:13:51Z,PRESENT,iNaturalist Australia,Image,e234224b-be30-40ed-aa7d-28f298df0ffc,NA,NA,Redfin,Perca,Perca fluviatilis,NA,Victoria,YARRA RANGES SHIRE,South Eastern Highlands,NA,NA,2023-02-27 00:09:19.346,HUMAN_OBSERVATION,NA,NA,Perca fluviatilis,NA,Redfin perch,NA,NA,NA,NSW_Marine,VIC,NA,georgetelehin,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,1536,2048,https://images.ala.org.au/image/e234224b-be30-40ed-aa7d-28f298df0ffc/thumbnail,cache/species_images/e234224b-be30-40ed-aa7d-28f298df0ffc.jpg,2023-03-02
346a8159-1115-41b6-b2c0-92530485fab5,Pelmatolapia mariae,https://biodiversity.org.au/afd/taxa/404bb375-1a85-4bcf-8433-be788234d0a3,-16.830279,145.700112,2023-02-26T02:21:00Z,PRESENT,iNaturalist Australia,Image,1569a88c-f0d5-4fb8-b517-faa3167c27f8,NA,NA,Spotted Mangrove Cichlid,Pelmatolapia,Pelmatolapia mariae,NA,Queensland,CAIRNS REGIONAL,Wet Tropics,NA,NA,2023-02-27 00:09:19.346,HUMAN_OBSERVATION,NA,NA,Pelmatolapia mariae,NA,Spotted cichlid,NA,NA,NA,NSW_Marine,QLD,NA,harrisillustration,http://creativecommons.org/licenses/by-nc/4.0/,image/jpeg,2048,1365,https://images.ala.org.au/image/1569a88c-f0d5-4fb8-b517-faa3167c27f8/thumbnail,cache/species_images/1569a88c-f0d5-4fb8-b517-faa3167c27f8.jpg,2023-03-02
