"","species_name","museum_name","location","state","country","sex","subspecies","notes","extra_notes","place","lat","lon"
"1482","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1483","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1484","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1485","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1486","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1487","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1488","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1489","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1490","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","m","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1491","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1492","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1493","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1494","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1495","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1496","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1497","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1498","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1499","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1500","Trichoglossus rubritorquis","","S Gulf of Carpentaria Roper and Nicholson Rivers","","Australia","f","","","","S Gulf of Carpentaria Roper and Nicholson Rivers, , Australia",NA,NA
"1501","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1502","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1503","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1504","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1505","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1506","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1507","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1508","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1509","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1510","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1511","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1512","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1513","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1514","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1515","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1516","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1517","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1518","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1519","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1520","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1521","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1522","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1523","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1524","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1525","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1526","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1527","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1528","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1529","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1530","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1531","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1532","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1533","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1534","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1535","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1536","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1537","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1538","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1539","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1540","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1541","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1542","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1543","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1544","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1545","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1546","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1547","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1548","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1549","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
"1550","Trichoglossus moluccanus","","Hunter to S Monaro / Murray River","Victoria","Australia","m","","32 to 36 degrees","","Hunter to S Monaro / Murray River, Victoria, Australia",NA,NA
